ano,id_municipio,expectativa_anos_estudo,taxa_analfabetismo_15_a_17,taxa_atraso_0_medio,taxa_freq_bruta_medio,taxa_freq_15_17,indice_gini,idhm_e,idhm_l,idhm_r
2010,4219150,7.93,2.05,78.08,69.2,75.65,0.5,0.495,0.79,0.636
2010,4219176,10.3,0.7,88.44,71.94,78.25,0.43,0.656,0.801,0.705
2010,4219200,10.21,0.77,85.19,57.2,85.05,0.41,0.588,0.802,0.728
2010,4219309,10.49,0.82,80.9,62.42,82.46,0.47,0.675,0.857,0.772
2010,4219358,9.96,1.49,74.17,63.61,69.67,0.52,0.522,0.841,0.694
2010,4219408,7.35,1.42,89.13,54.03,73.38,0.43,0.557,0.87,0.739
2010,4219507,10.02,0.65,84.09,77.07,77.2,0.48,0.711,0.861,0.76
2010,4219606,10.48,0.96,89.04,65.15,77.28,0.47,0.632,0.861,0.772
2010,4219705,10.5,1.06,85.56,67.63,82.35,0.43,0.662,0.871,0.737
2010,4219853,10.68,1.16,85.78,59.3,90.16,0.42,0.661,0.885,0.752
2010,4300034,9.88,0.47,66.48,55.75,67.62,0.53,0.541,0.852,0.703
2010,4300059,10.51,1.49,85.76,68.28,87.51,0.68,0.59,0.85,0.84
2010,4300109,7.95,1.23,65.37,44.26,78.31,0.52,0.524,0.847,0.752
2010,4300208,11.1,1.83,86.25,85.89,83.36,0.47,0.658,0.85,0.763
2010,4300307,11.36,0.78,86.83,71.47,94.48,0.49,0.522,0.852,0.683
2010,4300406,10.98,0.78,70.38,82.54,85.61,0.52,0.664,0.849,0.72
2010,4300455,11.4,1.38,84.11,76.14,83.54,0.53,0.572,0.818,0.717
2010,4300471,10.22,0.91,71.94,81.7,95.77,0.44,0.669,0.828,0.732
2010,4300505,10.27,1.62,65.76,68.23,70.26,0.49,0.543,0.795,0.7
2010,4300554,10.36,0.0,88.33,73.15,86.84,0.48,0.642,0.859,0.756
2010,4300570,9.73,2.76,86.54,59.86,67.88,0.29,0.603,0.886,0.74
2010,4300604,9.03,1.5,65.94,53.91,80.31,0.43,0.564,0.874,0.694
2010,4300638,9.7,0.58,67.56,57.85,75.19,0.44,0.457,0.802,0.664
2010,4300646,10.17,1.4,71.54,55.34,85.13,0.58,0.562,0.809,0.697
2010,4300661,10.38,1.85,86.03,52.89,90.16,0.5,0.605,0.837,0.738
2010,4300703,10.37,0.0,91.06,70.11,73.5,0.34,0.63,0.868,0.742
2010,4300802,10.56,0.32,80.44,82.75,85.17,0.41,0.671,0.835,0.777
2010,4300851,9.96,1.05,76.58,70.67,75.53,0.48,0.57,0.833,0.694
2010,4300877,9.18,0.43,55.11,66.26,79.2,0.35,0.547,0.824,0.696
2010,4300901,10.73,1.28,75.78,98.67,93.5,0.54,0.67,0.856,0.801
2010,4301008,9.87,0.45,76.47,79.42,86.43,0.36,0.706,0.86,0.75
2010,4301057,9.68,0.52,91.9,58.1,81.96,0.47,0.649,0.844,0.74
2010,4301073,8.86,0.81,96.01,58.83,79.67,0.53,0.461,0.86,0.756
2010,4301107,10.06,1.9,57.99,69.66,79.89,0.46,0.583,0.833,0.7
2010,4301206,10.38,1.36,80.71,55.85,70.93,0.47,0.589,0.848,0.708
2010,4301305,10.22,1.52,61.64,60.98,80.34,0.5,0.522,0.807,0.673
2010,4301404,9.58,0.64,83.47,64.57,79.56,0.41,0.575,0.817,0.713
2010,4301503,11.37,1.25,87.75,71.13,89.19,0.49,0.621,0.847,0.779
2010,4301552,9.06,0.0,91.02,87.9,81.59,0.42,0.588,0.841,0.715
2010,4301602,10.34,1.19,63.12,76.35,83.83,0.56,0.647,0.848,0.739
2010,4301636,9.63,0.88,54.16,59.41,85.57,0.5,0.567,0.836,0.71
2010,4301651,10.36,0.79,85.12,72.73,85.74,0.4,0.652,0.836,0.767
2010,4301701,10.57,0.9,67.76,68.33,83.62,0.42,0.593,0.842,0.745
2010,4301750,9.68,1.93,81.23,49.0,75.6,0.53,0.428,0.821,0.645
2010,4301800,10.75,1.62,71.37,56.32,83.46,0.57,0.568,0.885,0.711
2010,4301859,10.54,0.62,69.17,79.5,87.11,0.48,0.672,0.845,0.696
2010,4301875,10.57,2.59,68.96,65.08,85.14,0.48,0.548,0.802,0.659
2010,4301909,9.94,1.38,59.76,56.39,91.55,0.48,0.529,0.822,0.691
2010,4301925,11.55,0.0,73.74,98.21,97.82,0.4,0.638,0.842,0.703
2010,4301958,11.17,0.88,74.37,89.69,96.49,0.39,0.71,0.856,0.731
2010,4302006,9.39,1.31,71.38,54.47,70.38,0.51,0.5,0.795,0.69
2010,4302055,8.85,0.6,79.56,77.18,92.31,0.48,0.492,0.801,0.601
2010,4302105,10.02,0.64,77.7,62.62,79.98,0.44,0.695,0.842,0.805
2010,4302154,9.9,3.05,64.41,58.5,81.35,0.44,0.561,0.825,0.666
2010,4302204,11.23,0.59,78.18,67.45,90.2,0.43,0.697,0.834,0.761
2010,4302220,9.01,0.0,72.44,66.33,89.11,0.4,0.59,0.851,0.692
2010,4302238,8.87,0.0,80.09,78.86,82.9,0.45,0.641,0.867,0.703
2010,4302253,11.01,0.0,96.06,80.38,76.71,0.45,0.587,0.852,0.77
2010,4302303,8.63,1.11,72.31,56.81,75.5,0.52,0.51,0.832,0.697
2010,4302352,9.71,0.18,81.49,53.93,79.25,0.37,0.661,0.836,0.751
2010,4302378,10.98,1.52,79.46,76.88,81.0,0.52,0.643,0.84,0.7
2010,4302402,9.83,0.5,81.27,68.49,76.86,0.38,0.649,0.857,0.725
2010,4302451,10.11,1.28,80.98,51.85,79.79,0.47,0.562,0.843,0.725
2010,4302501,9.98,1.75,67.51,67.53,80.38,0.49,0.608,0.821,0.665
2010,4302584,10.93,0.93,97.0,75.23,97.46,0.42,0.628,0.853,0.773
2010,4302600,10.54,1.85,74.23,77.01,76.73,0.47,0.563,0.83,0.656
2010,4302659,10.54,0.96,64.01,77.02,78.84,0.36,0.554,0.851,0.723
2010,4302709,9.43,2.22,61.89,63.77,85.14,0.47,0.558,0.848,0.691
2010,4302808,9.77,1.4,59.24,68.71,81.39,0.48,0.585,0.855,0.699
2010,4302907,10.99,1.31,74.96,66.55,84.74,0.52,0.626,0.807,0.68
2010,4303004,10.14,0.94,69.4,70.96,86.94,0.54,0.648,0.854,0.739
2010,4303103,10.05,0.96,74.17,74.9,87.07,0.44,0.675,0.857,0.749
2010,4303202,10.7,1.62,81.25,60.5,83.43,0.51,0.528,0.81,0.677
2010,4303301,10.54,0.41,70.8,60.11,89.59,0.48,0.611,0.857,0.709
2010,4303400,11.02,1.54,73.89,88.83,80.11,0.47,0.58,0.817,0.721
2010,4303509,10.19,1.47,65.23,76.49,78.71,0.48,0.578,0.819,0.715
2010,4303558,10.06,0.81,78.22,38.89,87.58,0.39,0.612,0.854,0.762
2010,4303608,10.07,1.65,87.31,51.78,77.76,0.45,0.574,0.838,0.705
2010,4303673,10.43,0.0,82.66,67.18,85.88,0.31,0.557,0.886,0.713
2010,4303707,11.47,0.36,86.4,85.08,87.15,0.41,0.677,0.849,0.698
2010,4303806,10.48,1.71,79.63,77.76,79.94,0.46,0.691,0.842,0.753
2010,4303905,9.57,0.81,65.38,62.22,77.74,0.43,0.643,0.852,0.755
2010,4304002,8.88,1.47,72.84,62.94,89.92,0.48,0.593,0.866,0.677
2010,4304101,11.07,2.45,66.56,85.38,94.99,0.46,0.616,0.819,0.704
2010,4304200,9.93,1.37,82.1,50.5,73.73,0.46,0.521,0.842,0.699
2010,4304309,11.38,0.94,83.38,81.21,90.39,0.45,0.627,0.853,0.72
2010,4304358,8.46,1.76,66.18,64.83,84.8,0.51,0.562,0.86,0.704
2010,4304408,9.95,0.62,85.53,60.7,74.89,0.48,0.667,0.849,0.738
2010,4304507,9.45,1.2,82.39,51.74,68.85,0.49,0.491,0.819,0.683
2010,4304606,9.89,0.91,64.05,74.9,83.57,0.51,0.636,0.864,0.768
2010,4304614,11.08,2.44,89.38,110.1,91.34,0.49,0.574,0.84,0.751
2010,4304622,10.34,2.25,62.79,67.67,86.78,0.52,0.507,0.779,0.654
2010,4304630,8.75,1.57,61.2,57.64,70.49,0.51,0.637,0.852,0.756
2010,4304655,9.76,1.36,76.89,55.14,89.71,0.51,0.552,0.86,0.639
2010,4304663,9.6,1.0,61.51,55.19,83.31,0.43,0.48,0.814,0.662
2010,4304671,8.49,2.3,82.58,44.08,69.45,0.68,0.668,0.836,0.805
2010,4304689,9.42,0.93,66.94,43.57,75.21,0.39,0.525,0.816,0.675
2010,4304697,10.86,0.86,85.28,83.47,74.54,0.38,0.661,0.842,0.747
2010,4304705,10.45,1.31,80.68,70.9,84.48,0.51,0.707,0.84,0.756
2010,4304713,9.31,2.78,73.57,60.99,68.57,0.39,0.505,0.83,0.661
2010,4304804,10.97,0.37,80.27,79.02,87.21,0.51,0.724,0.835,0.835
2010,4304853,10.37,0.0,85.01,75.36,85.92,0.43,0.622,0.886,0.732
2010,4304903,11.57,0.79,81.19,79.29,87.71,0.41,0.733,0.847,0.778
2010,4304952,11.65,1.91,82.5,93.73,91.65,0.47,0.6,0.833,0.696
2010,4305009,10.34,1.01,80.07,69.64,82.73,0.56,0.627,0.842,0.763
2010,4305108,10.05,0.8,73.41,67.38,81.41,0.48,0.686,0.86,0.812
2010,4305116,11.01,0.63,77.19,65.38,88.43,0.46,0.569,0.856,0.707
2010,4305124,10.58,1.51,62.22,69.53,86.05,0.48,0.504,0.824,0.657
2010,4305132,10.33,0.9,64.74,59.07,89.15,0.41,0.527,0.816,0.671
2010,4305157,10.73,0.74,80.16,60.55,90.09,0.49,0.563,0.803,0.676
2010,4305173,9.77,1.59,68.97,45.38,78.21,0.5,0.499,0.855,0.673
2010,4305207,10.95,0.63,77.82,78.3,89.53,0.47,0.698,0.849,0.752
2010,4305306,9.6,0.7,77.83,67.46,73.86,0.46,0.679,0.849,0.752
2010,4305355,10.39,0.55,62.67,85.46,88.43,0.43,0.659,0.87,0.726
2010,4305371,8.41,1.49,77.03,48.22,59.44,0.51,0.385,0.885,0.699
2010,4305405,11.3,0.46,73.55,76.62,91.34,0.49,0.657,0.85,0.702
2010,4305439,9.69,0.88,72.69,75.31,63.59,0.48,0.658,0.792,0.676
2010,4305447,10.59,2.78,59.32,55.32,76.38,0.46,0.437,0.818,0.655
2010,4305454,9.08,1.68,63.95,38.89,78.5,0.49,0.625,0.848,0.73
2010,4305504,10.17,1.37,85.4,41.42,83.87,0.45,0.6,0.855,0.724
2010,4305587,10.41,0.0,84.14,69.24,84.75,0.47,0.678,0.84,0.786
2010,4305603,10.43,1.83,79.02,81.44,83.32,0.51,0.674,0.835,0.775
2010,4305702,10.4,0.3,82.74,85.74,85.49,0.49,0.666,0.852,0.735
2010,4305801,10.23,0.99,81.2,60.49,78.39,0.45,0.668,0.885,0.726
2010,4305835,11.16,0.0,79.63,98.65,92.38,0.41,0.532,0.886,0.703
2010,4305850,11.19,1.04,82.73,94.15,94.7,0.53,0.614,0.84,0.806
2010,4305871,10.19,1.83,80.36,71.11,88.53,0.53,0.61,0.852,0.793
2010,4305900,10.65,0.68,62.42,55.64,80.33,0.51,0.55,0.803,0.667
2010,4305934,11.27,1.52,89.68,66.11,86.86,0.36,0.6,0.835,0.766
2010,4305959,11.18,0.0,82.53,77.9,85.33,0.39,0.636,0.835,0.767
2010,4305975,9.37,1.35,74.6,49.73,80.51,0.49,0.586,0.866,0.693
2010,4306007,10.72,0.56,76.5,81.67,83.41,0.41,0.616,0.835,0.702
2010,4306056,9.33,1.32,72.22,53.0,74.98,0.45,0.471,0.826,0.687
2010,4306072,11.08,0.0,75.43,68.92,70.45,0.45,0.542,0.826,0.641
2010,4306106,10.21,1.11,74.55,74.85,88.48,0.53,0.653,0.858,0.754
2010,4306130,10.25,0.0,74.89,83.07,89.18,0.45,0.605,0.849,0.724
2010,4306205,9.69,1.01,77.66,72.83,82.85,0.41,0.607,0.833,0.746
2010,4306304,12.11,1.06,79.2,69.42,88.11,0.44,0.688,0.87,0.74
2010,4306320,10.72,1.06,64.64,82.89,79.52,0.55,0.628,0.846,0.664
2010,4306353,10.5,0.0,82.77,64.36,92.13,0.48,0.553,0.809,0.625
2010,4306379,9.14,0.61,56.45,54.74,81.73,0.58,0.463,0.864,0.681
2010,4306403,9.57,0.47,76.65,50.7,72.89,0.38,0.633,0.848,0.763
2010,4306429,8.13,0.82,83.3,69.27,77.59,0.5,0.585,0.797,0.646
2010,4306452,10.37,0.0,92.02,85.65,82.37,0.34,0.67,0.837,0.775
2010,4306502,9.47,2.24,61.15,46.78,65.12,0.48,0.39,0.818,0.633
2010,4306551,10.58,3.05,79.48,58.99,81.11,0.43,0.577,0.82,0.697
2010,4306601,10.28,1.03,68.24,68.23,79.57,0.54,0.585,0.848,0.715
2010,4306700,8.87,1.75,63.96,51.57,93.09,0.46,0.568,0.831,0.718
2010,4306734,11.4,1.42,75.78,82.31,94.89,0.47,0.593,0.84,0.707
2010,4306759,11.3,0.0,84.54,96.72,94.03,0.38,0.593,0.855,0.749
2010,4306767,9.46,1.0,63.44,63.34,80.45,0.46,0.609,0.844,0.717
2010,4306809,9.57,0.87,80.13,59.35,84.79,0.42,0.687,0.858,0.764
2010,4306908,9.54,1.61,68.16,63.75,80.58,0.52,0.478,0.875,0.677
2010,4306924,8.99,0.0,82.23,66.33,81.65,0.55,0.611,0.821,0.735
2010,4306932,10.13,0.23,73.81,57.74,86.95,0.47,0.548,0.829,0.692
2010,4306957,10.85,2.34,75.66,70.38,83.22,0.45,0.572,0.857,0.709
2010,4306973,9.72,2.11,85.01,64.66,79.88,0.47,0.626,0.837,0.689
2010,4307005,10.06,0.89,73.07,68.38,83.57,0.48,0.716,0.833,0.782
2010,4307054,11.22,0.73,69.85,61.14,88.35,0.43,0.612,0.854,0.703
2010,4307104,9.93,1.29,66.77,55.93,70.43,0.68,0.527,0.843,0.73
2010,4307203,9.63,0.7,73.23,54.3,78.27,0.5,0.501,0.885,0.713
2010,4307302,10.54,2.29,79.65,62.82,80.26,0.52,0.589,0.821,0.666
2010,4307401,10.48,1.79,64.69,56.98,81.55,0.45,0.569,0.827,0.669
2010,4307450,9.83,0.0,60.2,45.79,71.54,0.43,0.55,0.788,0.665
2010,4307500,10.29,1.32,66.41,60.93,83.3,0.49,0.677,0.884,0.747
2010,4307559,8.42,1.95,77.71,57.87,80.22,0.46,0.674,0.843,0.752
2010,4307609,10.12,0.51,69.92,81.56,81.67,0.42,0.652,0.887,0.749
2010,4307708,10.25,0.77,66.62,71.75,86.74,0.48,0.662,0.843,0.769
2010,4307807,9.91,1.09,73.0,72.16,85.43,0.42,0.684,0.85,0.776
2010,4307815,11.11,0.53,75.22,66.99,87.53,0.49,0.56,0.792,0.707
2010,4307831,10.04,0.74,80.38,53.75,82.32,0.5,0.584,0.885,0.697
2010,4307864,11.26,0.0,73.88,91.44,100.0,0.35,0.674,0.852,0.773
2010,4307906,9.99,0.59,83.21,58.12,83.84,0.43,0.696,0.861,0.783
2010,4308003,10.23,0.63,65.23,54.14,91.42,0.47,0.597,0.854,0.732
2010,4308052,10.28,0.69,60.92,66.67,76.14,0.43,0.571,0.801,0.646
2010,4308078,9.11,0.0,72.81,44.41,67.3,0.44,0.557,0.841,0.726
2010,4308102,10.43,0.5,69.96,57.89,81.06,0.37,0.658,0.847,0.758
2010,4308201,9.67,0.74,83.61,63.44,85.21,0.44,0.642,0.849,0.786
2010,4308250,10.5,1.92,61.37,40.6,83.15,0.44,0.486,0.854,0.701
2010,4308300,9.69,1.65,73.17,64.51,76.67,0.53,0.532,0.812,0.668
2010,4308409,10.0,1.09,59.82,69.61,86.35,0.51,0.549,0.838,0.69
2010,4308433,10.0,0.0,100.0,68.31,88.96,0.38,0.484,0.886,0.743
2010,4308458,10.06,0.37,88.99,73.13,88.54,0.62,0.663,0.837,0.779
2010,4308508,10.87,0.6,74.25,67.54,83.31,0.47,0.688,0.846,0.754
2010,4308607,10.42,0.74,72.96,69.23,85.06,0.51,0.688,0.856,0.825
2010,4308656,11.02,2.99,77.29,61.02,75.92,0.52,0.553,0.833,0.657
2010,4308706,11.08,1.05,85.68,69.04,91.86,0.43,0.643,0.852,0.733
2010,4308805,9.11,1.18,70.98,54.44,85.25,0.49,0.552,0.832,0.704
2010,4308854,10.51,1.16,78.55,55.06,79.16,0.43,0.643,0.863,0.71
2010,4308904,10.01,1.23,75.86,65.47,87.29,0.45,0.658,0.843,0.747
2010,4309001,10.82,1.12,68.37,66.06,85.08,0.53,0.629,0.842,0.707
2010,4309050,10.66,0.84,70.99,64.88,84.02,0.41,0.593,0.859,0.716
2010,4309100,10.61,0.65,89.73,65.95,81.88,0.48,0.662,0.861,0.783
2010,4309126,11.3,0.0,69.5,92.24,90.38,0.5,0.584,0.832,0.662
2010,4309159,10.06,2.11,71.28,69.35,74.67,0.54,0.473,0.792,0.681
2010,4309209,10.16,1.01,75.57,75.96,84.68,0.44,0.636,0.862,0.727
2010,4309258,11.27,1.22,84.8,60.79,84.18,0.55,0.612,0.857,0.831
2010,4309308,10.02,0.84,72.66,69.63,85.02,0.47,0.639,0.833,0.732
2010,4309407,10.0,0.91,83.09,77.58,83.45,0.42,0.685,0.837,0.781
2010,4309506,10.3,2.13,84.67,63.52,87.46,0.42,0.665,0.863,0.698
2010,4309555,9.73,0.0,89.94,91.63,93.34,0.36,0.668,0.841,0.748
2010,4309571,9.68,3.78,66.35,48.81,76.7,0.41,0.441,0.792,0.67
2010,4309605,10.7,0.6,73.57,73.05,81.35,0.49,0.716,0.858,0.782
2010,4309654,9.32,0.84,64.61,60.05,81.82,0.54,0.512,0.796,0.653
2010,4309704,10.99,0.44,63.74,65.25,92.6,0.42,0.657,0.837,0.732
2010,4309753,10.19,0.41,60.85,52.85,76.56,0.43,0.511,0.792,0.686
2010,4309803,10.81,0.9,82.95,60.12,92.79,0.43,0.593,0.888,0.766
2010,4309902,10.45,1.34,80.36,65.9,85.24,0.44,0.615,0.835,0.739
2010,4309951,8.95,1.72,79.12,39.62,84.47,0.52,0.463,0.828,0.678
2010,4310009,10.1,0.66,70.82,80.7,87.66,0.49,0.671,0.848,0.786
2010,4310108,9.48,0.49,69.74,55.2,73.95,0.44,0.571,0.876,0.749
2010,4310207,10.72,0.86,71.9,82.77,85.69,0.57,0.707,0.858,0.786
2010,4310306,10.21,1.8,64.72,62.02,69.71,0.48,0.595,0.866,0.756
2010,4310330,9.65,1.49,59.94,64.12,80.89,0.68,0.638,0.847,0.825
2010,4310363,9.83,0.0,91.81,81.22,83.77,0.35,0.635,0.844,0.764
2010,4310405,10.6,2.37,65.49,73.02,92.84,0.48,0.576,0.813,0.711
2010,4310413,10.52,1.6,67.0,68.88,80.19,0.43,0.585,0.807,0.647
2010,4310439,9.72,0.75,86.68,64.41,76.95,0.45,0.618,0.831,0.751
2010,4310462,12.38,4.21,94.48,89.81,94.06,0.48,0.698,0.866,0.818
2010,4310504,10.88,1.58,82.11,72.14,79.12,0.54,0.59,0.819,0.684
2010,4310538,9.44,1.08,60.34,74.95,90.08,0.61,0.687,0.841,0.761
2010,4310553,10.11,0.59,100.0,51.94,92.15,0.61,0.509,0.804,0.692
2010,4310579,9.65,0.0,84.3,59.16,84.5,0.4,0.495,0.834,0.709
2010,4310603,10.5,1.49,69.41,75.39,83.97,0.51,0.626,0.843,0.687
2010,4310652,9.94,2.24,88.54,65.68,79.38,0.47,0.524,0.827,0.692
2010,4310702,10.79,0.93,84.19,94.39,84.0,0.49,0.567,0.801,0.696
2010,4310751,11.78,0.0,77.81,72.41,94.35,0.44,0.602,0.886,0.712
2010,4310801,10.38,0.55,79.72,82.0,90.55,0.44,0.729,0.848,0.78
2010,4310850,10.32,2.23,70.98,64.85,83.65,0.53,0.547,0.82,0.636
2010,4310876,9.91,1.31,57.85,58.93,87.08,0.72,0.487,0.817,0.73
2010,4310900,10.99,0.93,89.47,87.99,87.91,0.39,0.636,0.855,0.703
2010,4311007,9.62,1.95,56.27,74.76,82.78,0.49,0.608,0.832,0.698
2010,4311106,11.21,1.35,72.23,73.48,87.8,0.51,0.567,0.866,0.734
2010,4311122,9.42,2.29,78.14,44.87,70.67,0.43,0.475,0.779,0.626
2010,4311130,8.44,1.01,61.38,40.62,76.95,0.56,0.473,0.836,0.636
2010,4311155,10.34,0.86,79.5,45.43,89.28,0.53,0.572,0.841,0.671
2010,4311205,11.0,1.04,63.61,73.14,86.48,0.59,0.602,0.833,0.733
2010,4311239,10.36,2.22,89.15,54.35,82.55,0.43,0.539,0.801,0.696
2010,4311254,10.26,2.13,72.12,53.49,72.09,0.43,0.505,0.822,0.641
2010,4311270,9.82,0.0,92.64,120.95,100.0,0.43,0.754,0.852,0.765
2010,4311304,9.69,2.02,71.81,61.05,77.12,0.5,0.62,0.885,0.734
2010,4311403,10.19,0.84,75.38,70.29,86.76,0.46,0.704,0.84,0.796
2010,4311429,10.08,1.44,80.13,51.12,69.11,0.49,0.465,0.822,0.604
2010,4311502,9.52,1.16,59.98,50.95,87.27,0.5,0.577,0.868,0.683
2010,4311601,10.71,1.34,88.36,70.04,87.92,0.43,0.583,0.81,0.68
2010,4311627,9.81,0.39,58.17,67.01,82.51,0.37,0.601,0.842,0.712
2010,4311643,10.73,2.78,100.0,69.9,83.64,0.36,0.662,0.846,0.751
2010,4311700,10.44,0.38,84.32,55.11,73.99,0.5,0.577,0.807,0.711
2010,4311718,10.49,0.78,61.75,74.52,83.2,0.5,0.58,0.832,0.664
2010,4311734,10.68,1.75,86.05,58.25,75.35,0.46,0.517,0.813,0.65
2010,4311759,9.96,1.4,64.58,60.52,88.27,0.52,0.534,0.766,0.686
2010,4311775,9.62,0.3,69.62,73.5,80.17,0.43,0.519,0.88,0.695
2010,4311791,8.83,0.8,84.45,55.44,81.23,0.34,0.54,0.862,0.729
2010,4311809,9.65,0.78,70.67,67.36,82.18,0.44,0.699,0.857,0.773
2010,4311908,10.56,0.39,84.31,77.77,81.34,0.47,0.618,0.834,0.735
2010,4311981,11.67,1.69,64.39,62.85,82.79,0.46,0.568,0.866,0.701
2010,4312005,10.62,2.54,89.31,64.06,92.24,0.47,0.604,0.843,0.763
2010,4312054,9.43,1.64,67.26,45.78,80.09,0.42,0.515,0.849,0.743
2010,4312104,10.92,1.13,75.68,60.41,89.54,0.46,0.529,0.807,0.66
2010,4312138,9.85,0.0,84.9,76.8,89.01,0.56,0.608,0.839,0.752
2010,4312153,9.36,0.61,76.07,63.93,81.19,0.36,0.676,0.853,0.721
2010,4312179,9.9,2.7,83.51,83.63,85.8,0.43,0.603,0.87,0.702
2010,4312203,10.19,1.51,81.67,60.0,87.01,0.44,0.591,0.825,0.699
2010,4312252,9.33,1.8,57.77,44.9,79.37,0.62,0.514,0.826,0.743
2010,4312302,9.51,1.19,75.88,85.07,87.45,0.66,0.613,0.837,0.744
2010,4312351,10.13,1.89,81.5,65.18,92.15,0.35,0.662,0.852,0.79
2010,4312377,10.28,0.0,84.21,64.64,83.95,0.55,0.501,0.822,0.667
2010,4312385,11.1,0.97,82.2,66.47,86.1,0.33,0.663,0.852,0.752
2010,4312401,9.92,0.84,79.83,61.67,82.33,0.5,0.654,0.866,0.761
2010,4312427,10.56,2.24,84.06,56.12,91.69,0.57,0.576,0.86,0.735
2010,4312443,9.93,1.29,88.9,68.49,83.68,0.47,0.593,0.842,0.72
2010,4312450,9.84,0.74,78.33,71.58,78.37,0.51,0.557,0.864,0.719
2010,4312476,8.48,0.4,67.59,66.08,86.47,0.32,0.653,0.858,0.733
2010,4312500,9.73,1.27,73.45,81.67,83.27,0.55,0.493,0.849,0.701
2010,4312609,10.95,0.52,85.33,66.38,80.81,0.39,0.654,0.84,0.757
2010,4312617,10.27,2.27,73.57,72.28,81.58,0.5,0.558,0.873,0.711
2010,4312625,10.64,0.0,66.56,70.17,82.12,0.51,0.547,0.808,0.74
2010,4312658,9.49,1.15,75.07,97.8,88.94,0.5,0.673,0.847,0.784
2010,4312674,11.4,2.67,71.85,75.62,78.72,0.52,0.66,0.839,0.772
2010,4312708,10.0,1.2,66.72,46.04,80.49,0.5,0.591,0.833,0.703
2010,4312757,9.35,0.66,91.7,56.02,85.26,0.46,0.634,0.838,0.763
2010,4312807,11.08,0.48,81.72,85.84,89.27,0.45,0.722,0.843,0.796
2010,4312906,10.45,0.74,83.5,61.11,86.72,0.37,0.632,0.849,0.778
2010,4312955,10.87,1.06,94.04,74.53,91.49,0.4,0.708,0.836,0.764
2010,4313003,9.88,0.68,89.06,98.65,88.27,0.58,0.666,0.847,0.836
2010,4313011,10.78,0.78,70.98,78.98,95.27,0.41,0.643,0.856,0.794
2010,4313037,11.43,0.74,71.79,84.42,86.21,0.45,0.647,0.848,0.723
2010,4313060,9.51,0.64,71.49,57.8,85.93,0.34,0.563,0.836,0.694
2010,4313086,12.0,1.98,95.3,81.69,92.48,0.32,0.678,0.852,0.762
2010,4313102,9.45,1.18,75.76,49.76,80.98,0.53,0.643,0.841,0.762
2010,4313201,10.14,0.25,79.31,87.9,76.05,0.44,0.688,0.89,0.775
2010,4313300,10.76,0.48,79.1,74.56,89.15,0.43,0.686,0.839,0.782
2010,4313334,10.7,0.0,83.37,78.53,95.96,0.5,0.642,0.847,0.752
2010,4313359,10.04,0.0,86.75,78.89,85.79,0.44,0.602,0.851,0.794
2010,4313375,9.53,1.01,67.33,67.48,81.59,0.43,0.606,0.853,0.716
2010,4313391,10.91,1.0,66.29,74.99,80.13,0.42,0.548,0.852,0.697
2010,4313409,9.55,1.07,71.47,57.66,78.99,0.53,0.629,0.852,0.778
2010,4313425,11.3,2.34,74.72,92.76,92.31,0.41,0.543,0.796,0.674
2010,4313441,10.83,0.83,87.47,65.63,73.07,0.4,0.566,0.805,0.679
2010,4313466,11.41,0.0,83.97,83.39,88.7,0.41,0.708,0.85,0.749
2010,4313490,10.82,1.99,71.0,92.84,77.84,0.62,0.594,0.808,0.734
2010,4313508,10.11,1.05,75.36,74.23,84.52,0.53,0.646,0.853,0.769
2010,4313607,8.14,0.0,82.96,69.27,88.7,0.47,0.558,0.87,0.725
2010,4313656,9.91,0.95,58.68,85.38,80.07,0.53,0.592,0.852,0.725
2010,4313706,10.56,1.34,80.66,76.07,84.44,0.52,0.667,0.831,0.722
2010,4313805,10.64,1.02,75.67,64.2,79.33,0.42,0.632,0.836,0.707
2010,4313904,10.88,0.81,73.6,68.88,89.04,0.44,0.691,0.848,0.752
2010,4313953,9.48,0.19,71.28,43.72,70.33,0.47,0.524,0.816,0.676
2010,4314001,10.84,0.0,80.71,75.16,83.72,0.47,0.679,0.866,0.787
2010,4314027,10.22,1.47,77.79,47.19,72.44,0.37,0.537,0.831,0.692
2010,4314035,9.79,0.6,96.56,86.99,93.25,0.4,0.668,0.852,0.738
2010,4314050,8.88,1.03,69.89,52.13,69.36,0.37,0.562,0.886,0.7
2010,4314068,9.59,2.09,75.51,60.82,73.16,0.45,0.482,0.782,0.639
2010,4314076,10.48,0.99,95.08,58.18,80.38,0.47,0.551,0.851,0.726
2010,4314100,10.53,0.91,74.8,65.2,82.23,0.52,0.699,0.849,0.787
2010,4314134,10.29,0.0,65.95,88.02,88.66,0.39,0.571,0.858,0.73
2010,4314159,9.49,0.0,74.97,67.43,75.15,0.34,0.541,0.84,0.701
2010,4314175,9.17,0.0,60.61,60.14,85.28,0.52,0.493,0.82,0.647
2010,4314209,11.35,2.07,71.42,70.96,91.23,0.48,0.551,0.829,0.683
2010,4314308,10.03,0.97,84.71,74.87,88.09,0.44,0.648,0.867,0.724
2010,4314407,9.89,1.21,70.16,70.39,84.22,0.54,0.632,0.844,0.758
2010,4314423,10.44,0.39,86.37,77.51,92.12,0.32,0.701,0.842,0.738
2010,4314456,10.35,1.3,60.29,41.99,84.79,0.45,0.624,0.852,0.701
