SG_UE,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDUCACAO
76651,0.708,0.841,0.6920000000000001
81167,0.708,0.8079999999999999,0.67
81710,0.708,0.818,0.633
91316,0.708,0.812,0.598
88234,0.708,0.83,0.5529999999999999
74969,0.708,0.848,0.628
81140,0.708,0.823,0.611
71056,0.708,0.799,0.633
71510,0.708,0.873,0.723
69930,0.708,0.813,0.6709999999999999
69973,0.708,0.8590000000000001,0.6970000000000001
79170,0.708,0.8029999999999999,0.68
93815,0.708,0.826,0.58
81540,0.708,0.862,0.61
72133,0.708,0.823,0.644
56430,0.708,0.8390000000000001,0.623
56030,0.708,0.8390000000000001,0.63
92495,0.708,0.826,0.526
85235,0.708,0.848,0.589
88498,0.7090000000000001,0.861,0.591
85650,0.7090000000000001,0.857,0.611
88137,0.7090000000000001,0.828,0.542
92940,0.7090000000000001,0.841,0.624
49034,0.7090000000000001,0.8640000000000001,0.597
68136,0.7090000000000001,0.815,0.642
89508,0.7090000000000001,0.845,0.682
95559,0.7090000000000001,0.845,0.642
299,0.7090000000000001,0.8079999999999999,0.598
54410,0.7090000000000001,0.85,0.591
89311,0.7090000000000001,0.83,0.603
89877,0.7090000000000001,0.8170000000000001,0.629
76597,0.7090000000000001,0.835,0.594
79456,0.7090000000000001,0.84,0.626
94897,0.7090000000000001,0.8059999999999999,0.64
58939,0.7090000000000001,0.8059999999999999,0.648
41335,0.7090000000000001,0.8640000000000001,0.687
42552,0.7090000000000001,0.825,0.612
86843,0.7090000000000001,0.8340000000000001,0.495
56510,0.7090000000000001,0.83,0.6579999999999999
45713,0.7090000000000001,0.8290000000000001,0.5579999999999999
66532,0.7090000000000001,0.8220000000000001,0.6709999999999999
98990,0.7090000000000001,0.8290000000000001,0.5529999999999999
4383,0.7090000000000001,0.828,0.519
85928,0.7090000000000001,0.857,0.5720000000000001
71390,0.7090000000000001,0.807,0.638
61336,0.7090000000000001,0.852,0.701
58246,0.7090000000000001,0.8009999999999999,0.643
67571,0.71,0.826,0.684
82953,0.71,0.848,0.6679999999999999
61034,0.71,0.8440000000000001,0.648
77097,0.71,0.8370000000000001,0.544
95494,0.71,0.835,0.547
35157,0.71,0.82,0.619
61328,0.71,0.84,0.728
50598,0.71,0.871,0.607
49972,0.71,0.878,0.6609999999999999
64556,0.71,0.826,0.63
87580,0.71,0.851,0.706
88927,0.71,0.836,0.5670000000000001
80187,0.71,0.845,0.628
64190,0.71,0.8079999999999999,0.726
78310,0.71,0.843,0.6759999999999999
86746,0.71,0.863,0.643
68977,0.71,0.856,0.754
96415,0.71,0.818,0.622
71994,0.71,0.8290000000000001,0.726
62472,0.71,0.831,0.6579999999999999
63290,0.71,0.821,0.6659999999999999
83895,0.71,0.835,0.568
96458,0.71,0.8220000000000001,0.5529999999999999
44636,0.71,0.84,0.623
87092,0.711,0.813,0.5760000000000001
58971,0.711,0.833,0.6809999999999999
85359,0.711,0.885,0.568
62111,0.711,0.8290000000000001,0.6459999999999999
52256,0.711,0.867,0.528
70491,0.711,0.8390000000000001,0.74
88692,0.711,0.8220000000000001,0.585
49930,0.711,0.843,0.579
93696,0.711,0.8490000000000001,0.727
78875,0.711,0.838,0.623
53910,0.711,0.863,0.605
50318,0.711,0.852,0.597
79952,0.711,0.7979999999999999,0.6459999999999999
76236,0.711,0.8270000000000001,0.6609999999999999
88544,0.711,0.873,0.5579999999999999
50270,0.711,0.87,0.617
93971,0.711,0.823,0.588
74691,0.711,0.818,0.645
66770,0.711,0.85,0.758
91677,0.711,0.8420000000000001,0.6609999999999999
89990,0.711,0.807,0.605
68713,0.711,0.823,0.74
69230,0.711,0.8109999999999999,0.6890000000000001
87351,0.711,0.807,0.5770000000000001
61760,0.711,0.825,0.7120000000000001
42196,0.7120000000000001,0.843,0.5660000000000001
75078,0.7120000000000001,0.805,0.645
61409,0.7120000000000001,0.8220000000000001,0.634
62200,0.7120000000000001,0.8640000000000001,0.748
70238,0.7120000000000001,0.804,0.687
64734,0.7120000000000001,0.8109999999999999,0.645
61255,0.7120000000000001,0.8340000000000001,0.732
86908,0.7120000000000001,0.8420000000000001,0.601
68195,0.7120000000000001,0.8420000000000001,0.655
90050,0.7120000000000001,0.802,0.612
80098,0.7120000000000001,0.8109999999999999,0.629
82791,0.7120000000000001,0.8320000000000001,0.6559999999999999
66958,0.7120000000000001,0.863,0.6609999999999999
64050,0.7120000000000001,0.873,0.705
74772,0.7120000000000001,0.86,0.605
74896,0.7120000000000001,0.8290000000000001,0.623
81078,0.7120000000000001,0.86,0.637
62430,0.7120000000000001,0.863,0.675
85626,0.7120000000000001,0.8859999999999999,0.602
69590,0.7120000000000001,0.8109999999999999,0.625
62855,0.713,0.81,0.6679999999999999
87408,0.713,0.828,0.607
65196,0.713,0.828,0.65
76171,0.713,0.828,0.6609999999999999
91952,0.713,0.8,0.613
71315,0.713,0.835,0.65
93777,0.713,0.805,0.621
67377,0.713,0.863,0.639
79537,0.713,0.857,0.633
67911,0.713,0.823,0.715
69914,0.713,0.8440000000000001,0.726
83976,0.713,0.835,0.6809999999999999
62251,0.713,0.838,0.662
59218,0.713,0.848,0.6659999999999999
80446,0.713,0.8320000000000001,0.595
86460,0.713,0.8859999999999999,0.557
64033,0.713,0.8340000000000001,0.708
72052,0.713,0.8240000000000001,0.721
96075,0.713,0.804,0.551
42854,0.713,0.861,0.5710000000000001
80802,0.713,0.8420000000000001,0.61
85278,0.713,0.8170000000000001,0.575
69736,0.713,0.8240000000000001,0.69
67776,0.713,0.858,0.637
86410,0.713,0.885,0.501
74322,0.713,0.847,0.617
79375,0.713,0.8370000000000001,0.68
80683,0.713,0.8440000000000001,0.611
52434,0.713,0.845,0.631
63371,0.713,0.828,0.655
40290,0.713,0.857,0.626
94374,0.7140000000000001,0.8270000000000001,0.595
58793,0.7140000000000001,0.8029999999999999,0.62
81124,0.7140000000000001,0.873,0.645
75957,0.7140000000000001,0.833,0.732
43630,0.7140000000000001,0.877,0.618
98698,0.7140000000000001,0.809,0.569
59099,0.7140000000000001,0.804,0.621
65137,0.7140000000000001,0.843,0.733
45535,0.7140000000000001,0.8340000000000001,0.644
74454,0.7140000000000001,0.8190000000000001,0.6579999999999999
90433,0.7140000000000001,0.831,0.508
58033,0.7140000000000001,0.8390000000000001,0.617
65153,0.7140000000000001,0.835,0.71
84697,0.7140000000000001,0.828,0.608
80080,0.7140000000000001,0.843,0.609
69272,0.7140000000000001,0.845,0.7
62774,0.7140000000000001,0.867,0.6609999999999999
76317,0.7140000000000001,0.8340000000000001,0.615
90697,0.7140000000000001,0.831,0.625
53872,0.7140000000000001,0.85,0.643
70874,0.7140000000000001,0.8540000000000001,0.6920000000000001
42218,0.7140000000000001,0.868,0.562
75272,0.7140000000000001,0.81,0.653
50415,0.7140000000000001,0.848,0.608
75027,0.7140000000000001,0.805,0.633
81892,0.7140000000000001,0.8220000000000001,0.677
62871,0.7140000000000001,0.8220000000000001,0.674
82430,0.715,0.87,0.621
81531,0.715,0.847,0.675
90930,0.715,0.85,0.615
90492,0.715,0.8170000000000001,0.596
84735,0.715,0.841,0.588
89613,0.715,0.8640000000000001,0.561
43877,0.715,0.865,0.696
42170,0.715,0.8490000000000001,0.5870000000000001
85693,0.715,0.8190000000000001,0.578
42870,0.715,0.85,0.649
58190,0.715,0.83,0.619
75132,0.715,0.87,0.632
88455,0.715,0.846,0.636
76996,0.715,0.831,0.642
63339,0.715,0.804,0.611
74292,0.715,0.823,0.643
91138,0.715,0.8029999999999999,0.597
81850,0.715,0.871,0.682
76074,0.715,0.835,0.64
86290,0.715,0.848,0.585
49417,0.715,0.848,0.628
61352,0.715,0.8170000000000001,0.708
56103,0.715,0.8490000000000001,0.589
69515,0.715,0.8170000000000001,0.66
88374,0.716,0.841,0.634
80934,0.716,0.846,0.62
67393,0.716,0.836,0.604
86207,0.716,0.846,0.51
93254,0.716,0.8140000000000001,0.5870000000000001
85502,0.716,0.8590000000000001,0.593
81450,0.716,0.84,0.602
48615,0.716,0.868,0.62
61727,0.716,0.8590000000000001,0.703
91014,0.716,0.857,0.579
76538,0.716,0.835,0.619
68411,0.716,0.82,0.623
87246,0.716,0.853,0.606
70157,0.716,0.809,0.665
74497,0.716,0.833,0.59
84670,0.716,0.8140000000000001,0.6890000000000001
92274,0.716,0.8340000000000001,0.62
65595,0.716,0.841,0.633
63916,0.716,0.8370000000000001,0.698
78,0.716,0.8059999999999999,0.6
58432,0.716,0.8370000000000001,0.649
65439,0.716,0.823,0.701
64971,0.716,0.8059999999999999,0.6459999999999999
93424,0.716,0.8270000000000001,0.541
70319,0.716,0.802,0.6990000000000001
80527,0.716,0.823,0.626
61662,0.716,0.815,0.695
91235,0.716,0.85,0.616
62413,0.716,0.802,0.631
63711,0.716,0.821,0.6809999999999999
68110,0.7170000000000001,0.836,0.7390000000000001
76759,0.7170000000000001,0.825,0.625
62693,0.7170000000000001,0.828,0.6779999999999999
76937,0.7170000000000001,0.804,0.591
63770,0.7170000000000001,0.8440000000000001,0.716
89435,0.7170000000000001,0.873,0.629
40835,0.7170000000000001,0.8740000000000001,0.6709999999999999
86240,0.7170000000000001,0.8440000000000001,0.609
85545,0.7170000000000001,0.818,0.5720000000000001
47490,0.7170000000000001,0.8320000000000001,0.5820000000000001
68012,0.7170000000000001,0.848,0.645
67997,0.7170000000000001,0.843,0.631
81159,0.7170000000000001,0.83,0.64
85324,0.7170000000000001,0.8240000000000001,0.597
67830,0.7170000000000001,0.8370000000000001,0.7609999999999999
49298,0.7170000000000001,0.8740000000000001,0.616
72397,0.7170000000000001,0.823,0.6829999999999999
66931,0.7170000000000001,0.8170000000000001,0.667
61263,0.7170000000000001,0.8140000000000001,0.597
68519,0.7170000000000001,0.873,0.637
62383,0.7170000000000001,0.866,0.736
98035,0.7170000000000001,0.8109999999999999,0.606
90190,0.7170000000000001,0.804,0.588
56111,0.7170000000000001,0.838,0.7070000000000001
80730,0.7170000000000001,0.8740000000000001,0.6920000000000001
51950,0.718,0.865,0.5760000000000001
40754,0.718,0.871,0.608
75094,0.718,0.813,0.573
68233,0.718,0.821,0.652
93955,0.718,0.8420000000000001,0.618
86312,0.718,0.831,0.568
69256,0.718,0.8390000000000001,0.7190000000000001
90999,0.718,0.845,0.595
70610,0.718,0.838,0.5760000000000001
69531,0.718,0.851,0.7020000000000001
76252,0.718,0.8370000000000001,0.748
88552,0.718,0.866,0.594
67598,0.718,0.8690000000000001,0.718
74675,0.718,0.821,0.638
61670,0.718,0.84,0.6829999999999999
88811,0.718,0.855,0.664
95150,0.718,0.833,0.63
43052,0.718,0.861,0.685
69051,0.718,0.838,0.633
63878,0.718,0.8109999999999999,0.6890000000000001
67237,0.7190000000000001,0.8540000000000001,0.6990000000000001
70734,0.7190000000000001,0.812,0.638
90654,0.7190000000000001,0.836,0.579
56979,0.7190000000000001,0.843,0.655
44911,0.7190000000000001,0.867,0.574
95451,0.7190000000000001,0.88,0.65
40134,0.7190000000000001,0.86,0.498
63959,0.7190000000000001,0.8340000000000001,0.69
79057,0.7190000000000001,0.804,0.655
72273,0.7190000000000001,0.825,0.643
74870,0.7190000000000001,0.8009999999999999,0.611
62189,0.7190000000000001,0.8320000000000001,0.6859999999999999
47791,0.7190000000000001,0.848,0.6
90522,0.7190000000000001,0.809,0.586
67857,0.7190000000000001,0.8240000000000001,0.762
93718,0.7190000000000001,0.84,0.636
59234,0.7190000000000001,0.813,0.624
49832,0.7190000000000001,0.855,0.631
81736,0.7190000000000001,0.83,0.628
86185,0.7190000000000001,0.8640000000000001,0.557
90751,0.7190000000000001,0.815,0.621
66974,0.7190000000000001,0.823,0.6579999999999999
68055,0.72,0.8290000000000001,0.7140000000000001
72435,0.72,0.838,0.747
66915,0.72,0.863,0.6629999999999999
88633,0.72,0.86,0.643
95397,0.72,0.87,0.599
87122,0.72,0.8420000000000001,0.593
81558,0.72,0.836,0.5670000000000001
40037,0.72,0.848,0.556
63797,0.72,0.85,0.645
75698,0.72,0.85,0.639
66630,0.72,0.8440000000000001,0.6759999999999999
75914,0.72,0.821,0.647
56995,0.72,0.8440000000000001,0.664
63932,0.72,0.8490000000000001,0.674
91430,0.72,0.861,0.59
61689,0.72,0.815,0.6679999999999999
44130,0.72,0.8320000000000001,0.562
63355,0.72,0.82,0.675
61824,0.72,0.8420000000000001,0.619
85839,0.72,0.853,0.627
94137,0.72,0.8440000000000001,0.626
72338,0.72,0.863,0.705
47430,0.72,0.8320000000000001,0.655
46612,0.72,0.871,0.643
63410,0.72,0.845,0.7120000000000001
78050,0.72,0.83,0.63
58076,0.72,0.8190000000000001,0.657
69450,0.72,0.861,0.6829999999999999
85073,0.72,0.8490000000000001,0.664
89630,0.72,0.866,0.591
74535,0.721,0.8440000000000001,0.604
79936,0.721,0.83,0.649
80691,0.721,0.861,0.6579999999999999
66699,0.721,0.831,0.684
63134,0.721,0.8420000000000001,0.693
96091,0.721,0.8140000000000001,0.606
75221,0.721,0.836,0.64
89478,0.721,0.828,0.596
92657,0.721,0.8370000000000001,0.607
77291,0.721,0.8029999999999999,0.644
66893,0.721,0.852,0.733
61298,0.721,0.7909999999999999,0.659
84654,0.721,0.818,0.644
83933,0.721,0.856,0.606
42358,0.721,0.872,0.598
64319,0.721,0.809,0.762
78239,0.721,0.863,0.705
74845,0.721,0.825,0.64
64831,0.721,0.851,0.675
85677,0.721,0.8170000000000001,0.58
49212,0.721,0.8340000000000001,0.677
59030,0.721,0.8009999999999999,0.626
95079,0.721,0.83,0.6970000000000001
90450,0.721,0.8370000000000001,0.57
72311,0.721,0.863,0.643
87041,0.721,0.853,0.6759999999999999
95990,0.721,0.809,0.67
68330,0.721,0.8,0.662
62324,0.721,0.863,0.655
78450,0.721,0.8079999999999999,0.601
56634,0.721,0.8340000000000001,0.63
66419,0.722,0.8640000000000001,0.654
41645,0.722,0.8759999999999999,0.637
92207,0.722,0.8079999999999999,0.594
42110,0.722,0.872,0.674
69434,0.722,0.823,0.696
51276,0.722,0.813,0.604
85367,0.722,0.847,0.606
46973,0.722,0.8640000000000001,0.586
72354,0.722,0.83,0.715
88790,0.722,0.8490000000000001,0.528
87777,0.722,0.831,0.667
83712,0.722,0.823,0.562
95036,0.722,0.8270000000000001,0.612
88994,0.722,0.8320000000000001,0.598
56910,0.722,0.8340000000000001,0.604
59277,0.722,0.805,0.677
89516,0.722,0.863,0.6609999999999999
48259,0.722,0.851,0.584
53350,0.722,0.852,0.5489999999999999
66052,0.723,0.826,0.659
63657,0.723,0.802,0.682
70351,0.723,0.847,0.654
91910,0.723,0.8290000000000001,0.6459999999999999
79855,0.723,0.835,0.6920000000000001
54070,0.723,0.847,0.6509999999999999
87742,0.723,0.8220000000000001,0.7020000000000001
80438,0.723,0.868,0.645
92118,0.723,0.8190000000000001,0.611
43010,0.723,0.8370000000000001,0.5760000000000001
6050,0.723,0.82,0.6629999999999999
58050,0.723,0.8190000000000001,0.665
83410,0.723,0.85,0.7
91774,0.723,0.816,0.5920000000000001
62456,0.723,0.866,0.685
61182,0.723,0.84,0.6409999999999999
77216,0.723,0.8290000000000001,0.628
85065,0.723,0.851,0.5539999999999999
46299,0.723,0.866,0.516
80772,0.723,0.8059999999999999,0.625
47759,0.723,0.833,0.63
80713,0.723,0.865,0.542
48810,0.723,0.8590000000000001,0.652
49611,0.723,0.852,0.628
61590,0.723,0.856,0.6559999999999999
85120,0.723,0.848,0.647
58114,0.723,0.8190000000000001,0.662
49859,0.723,0.856,0.7
86070,0.7240000000000001,0.855,0.6
80071,0.7240000000000001,0.82,0.574
66672,0.7240000000000001,0.823,0.7170000000000001
47236,0.7240000000000001,0.8490000000000001,0.708
74373,0.7240000000000001,0.833,0.6409999999999999
62596,0.7240000000000001,0.815,0.688
81027,0.7240000000000001,0.87,0.716
92231,0.7240000000000001,0.802,0.657
87890,0.7240000000000001,0.867,0.648
74713,0.7240000000000001,0.84,0.6509999999999999
78298,0.7240000000000001,0.82,0.61
75582,0.7240000000000001,0.8190000000000001,0.603
89206,0.7240000000000001,0.8490000000000001,0.605
79030,0.7240000000000001,0.809,0.6509999999999999
61107,0.7240000000000001,0.8220000000000001,0.688
96270,0.7240000000000001,0.8390000000000001,0.67
92967,0.7240000000000001,0.823,0.578
68098,0.7240000000000001,0.8140000000000001,0.639
58297,0.7240000000000001,0.826,0.649
72079,0.7240000000000001,0.8170000000000001,0.675
69337,0.7240000000000001,0.85,0.6659999999999999
76635,0.7240000000000001,0.815,0.645
96237,0.7240000000000001,0.8490000000000001,0.672
81493,0.7240000000000001,0.838,0.657
63479,0.725,0.8370000000000001,0.6579999999999999
77356,0.725,0.826,0.618
89672,0.725,0.852,0.5920000000000001
70556,0.725,0.8540000000000001,0.6890000000000001
85472,0.725,0.857,0.649
61093,0.725,0.846,0.675
81000,0.725,0.853,0.5539999999999999
84921,0.725,0.843,0.562
63835,0.725,0.853,0.616
51098,0.725,0.855,0.575
81469,0.725,0.83,0.601
95753,0.725,0.8320000000000001,0.662
86061,0.725,0.867,0.65
59196,0.725,0.8009999999999999,0.6559999999999999
62553,0.725,0.83,0.664
76813,0.725,0.8059999999999999,0.628
80799,0.725,0.87,0.523
87750,0.725,0.87,0.5579999999999999
87998,0.725,0.856,0.584
41378,0.726,0.85,0.667
78891,0.726,0.818,0.588
89010,0.726,0.8440000000000001,0.624
51373,0.726,0.871,0.619
79154,0.726,0.828,0.657
93610,0.726,0.852,0.6659999999999999
58750,0.726,0.8420000000000001,0.544
79650,0.726,0.8440000000000001,0.642
88366,0.726,0.841,0.557
71536,0.726,0.82,0.6659999999999999
67415,0.726,0.802,0.627
116,0.726,0.8029999999999999,0.613
86932,0.726,0.87,0.659
51535,0.726,0.868,0.5579999999999999
72419,0.726,0.84,0.6759999999999999
83070,0.726,0.843,0.71
86134,0.726,0.885,0.6679999999999999
61190,0.726,0.843,0.635
68632,0.726,0.8420000000000001,0.654
81213,0.726,0.877,0.6809999999999999
87343,0.726,0.851,0.551
94,0.727,0.821,0.62
66214,0.727,0.86,0.662
65994,0.727,0.86,0.69
82830,0.727,0.82,0.569
72176,0.727,0.804,0.7090000000000001
77577,0.727,0.826,0.629
63177,0.727,0.835,0.64
87505,0.727,0.885,0.674
68071,0.727,0.8140000000000001,0.7020000000000001
80039,0.727,0.8270000000000001,0.633
92410,0.727,0.821,0.7120000000000001
65390,0.727,0.8320000000000001,0.644
93262,0.727,0.813,0.591
71757,0.727,0.8270000000000001,0.696
87440,0.727,0.8740000000000001,0.6
78794,0.727,0.81,0.696
67610,0.727,0.818,0.68
91251,0.727,0.823,0.627
64378,0.727,0.8170000000000001,0.635
61280,0.727,0.8170000000000001,0.654
53970,0.727,0.841,0.62
51918,0.727,0.83,0.62
89192,0.727,0.861,0.625
64653,0.727,0.84,0.726
86835,0.727,0.862,0.636
69035,0.727,0.8440000000000001,0.701
89354,0.727,0.8420000000000001,0.606
83682,0.728,0.83,0.7040000000000001
68497,0.728,0.845,0.732
75230,0.728,0.807,0.6829999999999999
82694,0.728,0.857,0.598
64513,0.728,0.866,0.605
77798,0.728,0.8340000000000001,0.6609999999999999
45195,0.728,0.845,0.617
83771,0.728,0.802,0.588
79472,0.728,0.818,0.5820000000000001
46671,0.728,0.861,0.603
66036,0.728,0.853,0.64
66494,0.728,0.841,0.695
80578,0.728,0.878,0.62
80705,0.728,0.833,0.565
80888,0.728,0.845,0.593
80500,0.728,0.86,0.6609999999999999
82155,0.728,0.875,0.657
90956,0.728,0.833,0.655
63550,0.728,0.841,0.7
78174,0.728,0.8190000000000001,0.544
65471,0.728,0.8640000000000001,0.705
51,0.728,0.81,0.617
64750,0.7290000000000001,0.8540000000000001,0.679
64670,0.7290000000000001,0.8170000000000001,0.6559999999999999
66354,0.7290000000000001,0.851,0.665
61220,0.7290000000000001,0.841,0.732
71676,0.7290000000000001,0.858,0.624
45012,0.7290000000000001,0.8490000000000001,0.633
83615,0.7290000000000001,0.8809999999999999,0.602
83496,0.7290000000000001,0.858,0.617
50296,0.7290000000000001,0.878,0.625
45217,0.7290000000000001,0.8740000000000001,0.6759999999999999
83135,0.7290000000000001,0.86,0.622
46337,0.7290000000000001,0.873,0.6779999999999999
45730,0.7290000000000001,0.88,0.659
1392,0.7290000000000001,0.7979999999999999,0.6609999999999999
86983,0.7290000000000001,0.862,0.54
88250,0.7290000000000001,0.867,0.6
89346,0.73,0.858,0.5710000000000001
86398,0.73,0.843,0.527
74810,0.73,0.8540000000000001,0.664
76953,0.73,0.8420000000000001,0.613
75833,0.73,0.853,0.628
66737,0.73,0.818,0.675
43850,0.73,0.86,0.565
67733,0.73,0.866,0.6559999999999999
53856,0.73,0.855,0.66
45411,0.73,0.865,0.615
68535,0.73,0.8540000000000001,0.675
85804,0.73,0.848,0.625
46876,0.73,0.848,0.674
89265,0.73,0.8170000000000001,0.48700000000000004
61735,0.73,0.813,0.6629999999999999
82210,0.731,0.873,0.624
58637,0.731,0.8170000000000001,0.716
86401,0.731,0.856,0.71
48771,0.731,0.853,0.634
12190,0.731,0.82,0.7070000000000001
81205,0.731,0.8109999999999999,0.652
80110,0.731,0.853,0.606
67210,0.731,0.8140000000000001,0.773
57975,0.731,0.845,0.624
40517,0.731,0.878,0.617
80543,0.731,0.8809999999999999,0.659
93998,0.731,0.84,0.667
89001,0.732,0.828,0.669
80853,0.732,0.86,0.653
81299,0.732,0.833,0.639
66290,0.732,0.8290000000000001,0.639
89796,0.732,0.8190000000000001,0.604
82198,0.732,0.825,0.665
76775,0.732,0.84,0.6890000000000001
95630,0.732,0.863,0.642
79570,0.732,0.812,0.659
86851,0.732,0.833,0.639
71196,0.732,0.852,0.722
79790,0.732,0.809,0.66
81370,0.732,0.861,0.645
86959,0.732,0.8370000000000001,0.657
43591,0.732,0.877,0.665
67032,0.732,0.8690000000000001,0.665
71897,0.732,0.838,0.684
86525,0.732,0.8859999999999999,0.622
71650,0.732,0.835,0.718
48674,0.732,0.878,0.59
86576,0.732,0.8540000000000001,0.597
56499,0.733,0.835,0.625
98310,0.733,0.845,0.593
80780,0.733,0.795,0.615
77453,0.733,0.852,0.6759999999999999
78590,0.733,0.8170000000000001,0.617
86711,0.733,0.852,0.643
67318,0.733,0.843,0.69
80454,0.733,0.836,0.659
55018,0.733,0.858,0.5720000000000001
93300,0.733,0.815,0.695
88218,0.733,0.8420000000000001,0.636
56235,0.733,0.8370000000000001,0.677
87149,0.733,0.858,0.653
52493,0.733,0.86,0.69
62936,0.733,0.84,0.7390000000000001
62731,0.733,0.8370000000000001,0.728
93602,0.733,0.868,0.638
87254,0.733,0.833,0.602
76872,0.733,0.8140000000000001,0.6659999999999999
88935,0.7340000000000001,0.852,0.6459999999999999
76295,0.7340000000000001,0.8440000000000001,0.6629999999999999
42994,0.7340000000000001,0.845,0.604
87262,0.7340000000000001,0.8079999999999999,0.594
132,0.7340000000000001,0.8079999999999999,0.659
81744,0.7340000000000001,0.8440000000000001,0.622
81337,0.7340000000000001,0.826,0.586
87238,0.7340000000000001,0.866,0.5670000000000001
63258,0.7340000000000001,0.852,0.6759999999999999
95818,0.7340000000000001,0.823,0.627
81434,0.7340000000000001,0.868,0.703
64394,0.7340000000000001,0.8079999999999999,0.7020000000000001
65730,0.7340000000000001,0.813,0.636
87270,0.7340000000000001,0.885,0.62
95133,0.7340000000000001,0.804,0.659
71811,0.7340000000000001,0.8420000000000001,0.688
81302,0.7340000000000001,0.882,0.664
68799,0.7340000000000001,0.853,0.672
89494,0.7340000000000001,0.8320000000000001,0.632
88854,0.7340000000000001,0.83,0.628
43451,0.7340000000000001,0.862,0.57
58254,0.7340000000000001,0.8109999999999999,0.642
82112,0.7340000000000001,0.8079999999999999,0.679
71951,0.7340000000000001,0.852,0.6579999999999999
48992,0.7340000000000001,0.835,0.562
88714,0.7340000000000001,0.8220000000000001,0.56
64432,0.735,0.858,0.63
87106,0.735,0.86,0.5760000000000001
69493,0.735,0.818,0.752
77259,0.735,0.856,0.691
61492,0.735,0.828,0.706
94030,0.735,0.828,0.61
68810,0.735,0.8370000000000001,0.701
63118,0.735,0.845,0.705
81043,0.735,0.855,0.662
89176,0.735,0.861,0.647
42277,0.735,0.858,0.5579999999999999
87394,0.735,0.8340000000000001,0.618
80063,0.735,0.8270000000000001,0.584
81957,0.735,0.82,0.579
41017,0.735,0.87,0.636
58440,0.735,0.836,0.652
80411,0.735,0.857,0.639
86118,0.735,0.852,0.6659999999999999
91936,0.735,0.825,0.5489999999999999
87980,0.735,0.8390000000000001,0.5589999999999999
52930,0.735,0.836,0.613
71692,0.735,0.8290000000000001,0.687
86703,0.735,0.821,0.611
71030,0.735,0.805,0.695
98612,0.736,0.833,0.5710000000000001
69159,0.736,0.8270000000000001,0.696
62634,0.736,0.8390000000000001,0.72
50555,0.736,0.852,0.536
62030,0.736,0.867,0.662
81019,0.736,0.868,0.5920000000000001
80357,0.736,0.802,0.6679999999999999
81604,0.736,0.792,0.608
52078,0.736,0.84,0.615
89559,0.736,0.818,0.6
84913,0.736,0.836,0.7040000000000001
44032,0.736,0.8590000000000001,0.525
66516,0.736,0.809,0.662
82570,0.736,0.8290000000000001,0.7140000000000001
43656,0.736,0.86,0.6970000000000001
66451,0.736,0.856,0.713
80616,0.736,0.866,0.6
61867,0.736,0.852,0.679
68993,0.736,0.853,0.7170000000000001
45896,0.736,0.877,0.573
50512,0.736,0.847,0.573
74500,0.736,0.866,0.684
93858,0.736,0.843,0.706
69132,0.737,0.836,0.706
83879,0.737,0.871,0.662
81345,0.737,0.882,0.7140000000000001
75523,0.737,0.831,0.655
92215,0.737,0.8220000000000001,0.66
87920,0.737,0.8320000000000001,0.534
81400,0.737,0.82,0.631
81116,0.737,0.87,0.6509999999999999
65234,0.737,0.845,0.685
81132,0.737,0.868,0.6679999999999999
71439,0.737,0.828,0.634
64351,0.737,0.8490000000000001,0.728
80594,0.737,0.83,0.631
53732,0.737,0.836,0.742
61913,0.737,0.805,0.701
46370,0.737,0.828,0.638
67792,0.737,0.867,0.7240000000000001
3018,0.737,0.816,0.708
89290,0.737,0.8490000000000001,0.629
69175,0.737,0.857,0.6609999999999999
75876,0.737,0.828,0.604
93793,0.737,0.825,0.627
83011,0.737,0.8029999999999999,0.695
40312,0.737,0.841,0.7120000000000001
90786,0.737,0.8190000000000001,0.5479999999999999
67512,0.737,0.823,0.7070000000000001
63630,0.737,0.857,0.6829999999999999
69990,0.738,0.845,0.7390000000000001
89575,0.738,0.8420000000000001,0.643
87360,0.738,0.8420000000000001,0.701
61042,0.738,0.852,0.68
86100,0.738,0.8370000000000001,0.605
71218,0.738,0.857,0.716
79715,0.738,0.823,0.6779999999999999
82996,0.738,0.8,0.561
90352,0.738,0.8170000000000001,0.693
68357,0.738,0.812,0.6729999999999999
75892,0.738,0.813,0.596
91049,0.738,0.852,0.632
69191,0.738,0.8220000000000001,0.65
90689,0.738,0.831,0.594
65552,0.738,0.836,0.667
85855,0.738,0.8490000000000001,0.667
62570,0.738,0.8640000000000001,0.675
66010,0.738,0.841,0.706
56294,0.738,0.841,0.6679999999999999
64939,0.738,0.846,0.667
2550,0.738,0.826,0.6579999999999999
82015,0.738,0.818,0.563
81990,0.738,0.88,0.723
87327,0.738,0.852,0.6679999999999999
89133,0.738,0.861,0.67
92363,0.738,0.8270000000000001,0.644
82457,0.7390000000000001,0.867,0.64
75710,0.7390000000000001,0.836,0.615
92894,0.7390000000000001,0.8320000000000001,0.64
94730,0.7390000000000001,0.862,0.621
52418,0.7390000000000001,0.855,0.632
56936,0.7390000000000001,0.835,0.578
83216,0.7390000000000001,0.865,0.634
86991,0.7390000000000001,0.835,0.615
65099,0.7390000000000001,0.843,0.693
75531,0.7390000000000001,0.853,0.6559999999999999
85316,0.7390000000000001,0.848,0.647
